favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web App,"b""RT @21WIRE: It's amazing to see how many Americans, mainly mentally-unhinged parts of #Trump's base - gleefully duped into backing an impen\xe2\x80\xa6""",,True,Sat Mar 21 16:07:53 +0000 2020,73,b'1241396117893414912'
0,Twitter for iPhone,"b'RT @rebeccabutlerm2: \xe2\x80\x9cDon\xe2\x80\x99t mention the war, Polly\xe2\x80\x9d. \n\nNudge the Behavioural Scientists OUT and put the Economists in. \n\n\xe2\x81\xa6@ThatTimWalker\xe2\x81\xa9 \xe2\x81\xa6\xe2\x80\xa6'",,True,Fri Apr 17 00:14:25 +0000 2020,157,b'1250940642617954305'
14,Twitter for iPhone,"b'My cartoon - he doesn\xe2\x80\x99t trust doctors, he wants to see a behavioural scientist\n#nudge\n#Cummings\n#COVID19 \n#r4Today https://t.co/F6TZrxrOQS'",,False,Tue Apr 21 06:22:37 +0000 2020,9,b'1252482856854618112'
0,Twitter for iPhone,"b'RT @4x4RoadRunner01: @RishiSunak are you aware #HMRC are pushing / nudging #LoanCharge victims to sign settlement #CONtracts, before admend\xe2\x80\xa6'",,True,Wed Apr 29 12:43:18 +0000 2020,32,b'1255477761545773061'
0,Twitter for Android,b'RT @NafeezAhmed: In my new investigation for @BylineTimes I reveal how the speculative Oxford model which said Britons might already be dev\xe2\x80\xa6',,True,Thu Mar 26 19:11:46 +0000 2020,555,b'1243254335544397824'
0,Twitter for iPhone,b'RT @WorldBankWater: Frequent and proper hand hygiene is one of the most important measures for preventing #COVID19 infection. \n\nLet\xe2\x80\x99s work\xe2\x80\xa6',,True,Thu Apr 16 11:29:31 +0000 2020,16,b'1250748151331512320'
5,Twitter for iPhone,b'Useful background material on behavioural science and #COVID19 @The_ISHA @NUIGalwayMed @AssocHPIreland @marietcasey\xe2\x80\xa6 https://t.co/6GE04vJxX8',,False,Fri Mar 20 08:01:19 +0000 2020,2,b'1240911282108235776'
28,Twitter Web App,"b'Social nudging, Dutch-style... #COVID19. https://t.co/ZoLanFN169'",,False,Sun Mar 22 20:35:43 +0000 2020,11,b'1241825907637182467'
16,Twitter for Android,"b'CHORUS: ""Hey enga State-u, Kerala aano... Enga CM #Vijayan aano... Enga dance-u Kathakali aano!"" https://t.co/kgRvnPbsNU'",,False,Mon Mar 30 14:17:34 +0000 2020,2,b'1244629845989982209'
1,Twitter for iPhone,"b'There\xe2\x80\x99s a Church right in my neighbors backyard it was packed Sunday , and children on buses! https://t.co/XSMJGdr0rq'",,False,Thu Apr 02 02:27:30 +0000 2020,0,b'1245538316767854597'
0,Twitter for iPhone,"b""RT @Ewa_Dryjanska: The #Coronavirus Crisis: Oxford Model Touting 'Herd Immunity' was Promoted by #PR Agency Tied to Ministry of Defence and\xe2\x80\xa6""",,True,Thu Mar 26 22:29:47 +0000 2020,21,b'1243304165188800512'
0,Twitter for iPad,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 16:36:54 +0000 2020,979,b'1238141931298926592'
0,Twitter for Android,b'RT @climatecouncil: A behavioural science expert unpacks why the quick response to #COVID19 has been arguably far greater than the response\xe2\x80\xa6',,True,Mon Mar 16 04:40:17 +0000 2020,15,b'1239411140016275457'
0,Twitter for iPad,"b'RT @NafeezAhmed: My new @BylineTimes investigation underscores the need, eventually, for a public inquiry. Why was a speculative Oxford mod\xe2\x80\xa6'",,True,Fri Mar 27 19:58:57 +0000 2020,387,b'1243628595618041856'
0,Twitter for iPhone,"b'RT @nickreeves9876: Government advisor David Halpern is a clever and well-educated guy but he is a behavioural psychologist, so more a soci\xe2\x80\xa6'",,True,Fri Mar 13 07:06:29 +0000 2020,47,b'1238360767314960384'
0,Twitter for Android,"b'RT @vijayanpinarayi: We must address the aspect of a probable ""Response Fatigue"" to lockdown | #COVID19\n\nA society-level behavior change, e\xe2\x80\xa6'",,True,Tue Mar 31 03:41:01 +0000 2020,592,b'1244832043457892352'
1,Twitter Web App,b'Will Global Response to #Coronavirus Give Climate a Nudge?\n#NO2\xe2\x80\x99s short lifetime in atmosphere\xe2\x80\x94a day\xe2\x80\x94means that imp\xe2\x80\xa6 https://t.co/JtZNtHkc47',,False,Tue Mar 24 18:56:12 +0000 2020,0,b'1242525641402134536'
0,Twitter for iPad,"b'RT @jayvanbavel: We have a new paper on \nhow policy makers, the media, and the public can use social &amp; behavioural science to support #COVI\xe2\x80\xa6'",,True,Tue Apr 21 15:48:17 +0000 2020,589,b'1252625210886545408'
0,Twitter for Android,"b""RT @RJKO_UX: A little nudge is all that required for a massive behavioral change. Doesn't cost much. #SocialDistancing #COVID19 https://t.c\xe2\x80\xa6""",,True,Thu Mar 26 15:20:01 +0000 2020,108,b'1243196013524865025'
125,Twitter for iPhone,b'A Professor in behavioural science at Liverpool University attempts to explain the assumptions and trade offs in th\xe2\x80\xa6 https://t.co/8fmN7KypMP',,False,Sat Mar 14 08:26:09 +0000 2020,73,b'1238743206478721025'
0,Twitter for iPhone,"b'RT @LFeldmanBarrett: Kudos to @jayvanbavel &amp; colleagues for this paper filled with pandemic-relevant behavioral science, much of it already\xe2\x80\xa6'",,True,Sat Apr 11 18:40:27 +0000 2020,63,b'1249044659151626240'
28,Twitter for iPhone,"b'\xce\x95\xce\xbe\xce\xb1\xce\xb9\xcf\x81\xce\xb5\xcf\x84\xce\xb9\xce\xba\xce\xae \xce\xb5\xce\xb9\xcf\x83\xce\xae\xce\xb3\xce\xb7\xcf\x83\xce\xb7 \xce\xb1\xcf\x80\xcf\x8c \xcf\x84\xce\xbf\xce\xbd \xce\xba. \xce\x9c\xce\xac\xcf\x81\xce\xb9\xce\xbf \xce\x9a\xce\xbb\xce\xb7\xcf\x81\xce\xaf\xce\xb4\xce\xb7, \xce\xbc\xce\xad\xce\xbb\xce\xbf\xcf\x82 \xcf\x84\xce\xbf\xcf\x85 77\xce\xbc\xce\xb5\xce\xbb\xce\xbf\xcf\x8d\xcf\x82 \xce\xa3\xcf\x85\xce\xbc\xce\xb2\xce\xbf\xcf\x85\xce\xbb\xce\xaf\xce\xbf\xcf\x85 \xcf\x84\xce\xbf\xcf\x85 \xce\x9d\xce\x9a.\n#Cyprus #CoronaVirusCrisis https://t.co/tQxM08QTf7'",,False,Sat Mar 14 07:15:31 +0000 2020,14,b'1238725427939729408'
0,Twitter for Android,"b""RT @behscientist: Twitterverse: What are some other examples you've seen of behavioral science being applied smartly and/or poorly during t\xe2\x80\xa6""",,True,Tue Mar 17 16:53:35 +0000 2020,23,b'1239958069838090241'
0,Twitter for Android,b'RT @SamCoatesSky: A Professor in behavioural science at Liverpool University attempts to explain the assumptions and trade offs in the gove\xe2\x80\xa6',,True,Sat Mar 14 09:25:51 +0000 2020,73,b'1238758228072312833'
1,Tweetbot for iΟS,b'When Johnson says he is led by science is that medical or is it Cummings and his behavioural science? #Coronavirus #ledbydonkeys',,False,Sun Mar 22 17:43:03 +0000 2020,0,b'1241782457596293120'
0,Twitter for iPhone,b'RT @ProfJohnDrury: Two recent review of research in psychology / behavioural science to help in the struggle against #coronavirus - in case\xe2\x80\xa6',,True,Sat Mar 28 21:44:27 +0000 2020,16,b'1244017534837424128'
0,Twitter for iPhone,b'RT @faisalislam: Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far -',,True,Fri Mar 13 13:01:10 +0000 2020,191,b'1238450028806619136'
0,Twitter Web App,b'This simple little ventilator is a work of dedication by supremely brilliant scientists.\nIt could save so many live\xe2\x80\xa6 https://t.co/pUqVIfRwMH',,False,Wed Mar 25 12:13:55 +0000 2020,1,b'1242786791926759424'
0,Twitter Web App,"b'https://t.co/2GnAgYdXm4 \n\nQuestioning Conventional Wisdom in the #COVID-19 Crisis, with Dr. Jay Bhattacharya\n\nHerd\xe2\x80\xa6 https://t.co/27OTwENO2i'",,False,Tue Apr 07 11:47:47 +0000 2020,0,b'1247491256328114176'
0,ScalarHumanity,"b'Ask leaders to make #BehavioralScience core #education RT @JustBeMentalist: RT @darkmtoto: ""Why We Need More Than J\xe2\x80\xa6 https://t.co/7dOANItrKY'",,False,Mon Mar 30 08:45:08 +0000 2020,0,b'1244546187513999362'
0,Twitter for Android,"b""Refusing to order businesses to close whilst 'nudging' the public into staying away is insane.\n\n- means business ca\xe2\x80\xa6 https://t.co/Yb55TFmcZc""",,False,Tue Mar 17 06:54:07 +0000 2020,0,b'1239807208751235072'
2,Twitter Web App,"b""#healthlaw/#bioethics/#healthpolicy folks: Read health lawyer @vgkoch's great, detailed thread below as a cautionar\xe2\x80\xa6 https://t.co/gbwHXkmnkZ""",,False,Mon Mar 16 18:54:43 +0000 2020,1,b'1239626165511278599'
0,Twitter for iPhone,"b""RT @WajahatAli: My wife Sarah Kureshi is an amazing physician who works in community health. She's been on top of this &amp; knew #coronavirus\xe2\x80\xa6""",,True,Sat Mar 14 03:12:34 +0000 2020,274,b'1238664288966975488'
0,Twitter for iPhone,"b'RT @uk_domain_names: Today\'s coronavirus figures have been manipulated in some unspecified way: ""Please note these figures do not cover a f\xe2\x80\xa6'",,True,Thu Mar 26 05:38:08 +0000 2020,37,b'1243049575096684544'
0,Twitter for iPhone,"b""RT @RJKO_UX: A little nudge is all that required for a massive behavioral change. Doesn't cost much. #SocialDistancing #COVID19 https://t.c\xe2\x80\xa6""",,True,Thu Mar 26 05:39:06 +0000 2020,108,b'1243049821201522688'
0,Twitter Web App,"b'This looks amazing, cannot wait to read https://t.co/0TPs2iEHW4'",,False,Sat Mar 28 01:16:40 +0000 2020,0,b'1243708551425601536'
0,Twitter for iPhone,"b'RT @Chatty111Prasad: One of the key messages of #IndiaFightsCorona , needs to be continued as part of behaviour change communication. Timel\xe2\x80\xa6'",,True,Sun Apr 19 15:42:46 +0000 2020,22,b'1251899047897677825'
0,Twitter for Android,b'RT @Journal_BPA: *******THIS IS IMPORTANT******\n\nWe are offering rapid review and full open access of papers related to COVID-19!\n\nThis cur\xe2\x80\xa6',,True,Wed Mar 18 02:09:00 +0000 2020,108,b'1240097845736124417'
3,Twitter for iPhone,b'I hope #COVID19 kills nudge theory.',,False,Wed Mar 25 13:39:31 +0000 2020,0,b'1242808333997924352'
0,Twitter Web App,b'RT @ideas42: Our contribution to weathering this #COVID19 crisis (along w/ staying home &amp; washing our hands) is in using behavioral science\xe2\x80\xa6',,True,Thu Apr 16 11:33:51 +0000 2020,11,b'1250749241879932928'
0,Twitter for Android,b'RT @NafeezAhmed: In my new investigation for @BylineTimes I reveal how the speculative Oxford model which said Britons might already be dev\xe2\x80\xa6',,True,Thu Mar 26 20:58:37 +0000 2020,555,b'1243281222945648640'
0,Twitter for Android,b'RT @RajivPratapRudy: The challenge is not only how to fight #COVID19 but to get out of it nudging a fine balance of economic recovery.\n\n\xe0\xa4\x9a\xe0\xa5\x81\xe2\x80\xa6',,True,Fri Apr 10 02:38:30 +0000 2020,36,b'1248440189694791681'
0,Twitter Web App,b'RT @ULangkamp: .@Welthungerhilfe raising awareness on #COVID19 prevention and distributing soap funded by @EU_Commission in the Kono and Ka\xe2\x80\xa6',,True,Sun Apr 26 10:00:13 +0000 2020,2,b'1254349557263196161'
0,Twitter for iPhone,"b'RT @businessposthq: ""Any interventions that target everyday activities must overcome a substantial barrier: habits."" - @DanielTMurray on ho\xe2\x80\xa6'",,True,Wed Mar 18 07:10:33 +0000 2020,3,b'1240173732473307136'
4,Twitter Web App,"b""With quarantine being crucial during the next few weeks-- maybe gaming can help those who typically don't play. I k\xe2\x80\xa6 https://t.co/yrgRCFrVgj""",,False,Mon Mar 16 23:17:36 +0000 2020,0,b'1239692322864054272'
0,Twitter for Android,b'RT @HCsick: @4x4RoadRunner01 @LCAG_2019 @loanchargeAPPG @10DowningStreet @Conservatives @LabourList @LibDems @theSNP @politicshome @HuffPos\xe2\x80\xa6',,True,Tue Apr 21 06:28:59 +0000 2020,26,b'1252484458059620353'
0,Twitter for iPhone,"b""RT @DrSherryPagoto: Behavior change is essential to #flatteningthecurve. \n\nHere's the behavioral science, by @SusanMichie: \n\n\xe2\x9c\x85Help people u\xe2\x80\xa6""",,True,Wed Mar 18 21:15:46 +0000 2020,37,b'1240386435309436928'
0,Twitter for iPad,b'RT @ronvrn: Kijk eens @albertheijn @JumboSupermarkt  @PLUSsupermarkt Eeen perfecte nudge tegen #hamsteren (ht @rshotton )',,True,Thu Mar 19 09:27:02 +0000 2020,12,b'1240570466793857024'
0,Twitter for iPhone,"b""RT @Ewa_Dryjanska: The #Coronavirus Crisis: Oxford Model Touting 'Herd Immunity' was Promoted by #PR Agency Tied to Ministry of Defence and\xe2\x80\xa6""",,True,Thu Mar 26 22:30:37 +0000 2020,21,b'1243304378519470089'
0,Twitter for Android,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Fri Mar 13 07:11:28 +0000 2020,979,b'1238362022426935296'
0,Twitter Web App,b'RT @Angie_RejoinEU: Coronavirus: the politics of Cummings\xe2\x80\x99 cul\nA core component of the Downing Street response team to the #COVID19 crisis\xe2\x80\xa6',,True,Mon Mar 30 14:55:49 +0000 2020,6,b'1244639475646504962'
0,Twitter Web App,b'RT @ellenraelambert: \xe2\x9c\x8d\xef\xb8\x8f @emilyjanehayes from @UCLBehaveChange and I discuss evidence from the behavioural science field &amp; how it can help u\xe2\x80\xa6',,True,Thu Apr 23 08:07:52 +0000 2020,4,b'1253234120412614657'
1,Twitter Web App,"b""HealthIT is so much more than tech - be sure to include how tech &amp; data alone aren't enough in a health and the rol\xe2\x80\xa6 https://t.co/XD1v09vOvW""",,False,Sat Mar 07 12:24:58 +0000 2020,1,b'1236266588182962176'
0,Twitter Web App,"b'RT @DrPhillipLee: At the moment, as a practising GP I\xe2\x80\x99d rather be hearing from someone who\xe2\x80\x99s an expert in virology rather than \xe2\x80\x98nudge\xe2\x80\x99 psyc\xe2\x80\xa6'",,True,Fri Mar 13 17:05:05 +0000 2020,282,b'1238511412449890304'
0,Twitter for iPhone,"b'RT @vicki_leblanc: As well, perception of threat (how much, from where) &amp; efficacy (in system, in self) determine effect of message on beha\xe2\x80\xa6'",,True,Sat Apr 04 17:12:15 +0000 2020,2,b'1246485748439814145'
4,Twitter for iPad,"b'A thread starting 12 March, worth reading in full with the benefit of hindsight, because it was clear from Day One\xe2\x80\xa6 https://t.co/HNpdTkeAcU'",,False,Wed Apr 15 07:01:34 +0000 2020,4,b'1250318329698373634'
0,Twitter Web App,"b'RT @DrPhillipLee: At the moment, as a practising GP I\xe2\x80\x99d rather be hearing from someone who\xe2\x80\x99s an expert in virology rather than \xe2\x80\x98nudge\xe2\x80\x99 psyc\xe2\x80\xa6'",,True,Thu Mar 12 16:32:02 +0000 2020,282,b'1238140707447209985'
0,Twitter Web App,"b'RT @MartinShovel: My cartoon - he doesn\xe2\x80\x99t trust doctors, he wants to see a behavioural scientist\n#nudge\n#Cummings\n#COVID19 \n#r4Today https:\xe2\x80\xa6'",,True,Tue Apr 21 06:25:57 +0000 2020,9,b'1252483696533417984'
0,Twitter for Android,b'RT @LSHTM: What can we learn from #HIV pandemic to tackle #COVID19 \xf0\x9f\xa4\x94 \n\n1\xef\xb8\x8f\xe2\x83\xa3 Anticipate health inequalities\n\n2\xef\xb8\x8f\xe2\x83\xa3 Enable and support behaviour\xe2\x80\xa6',,True,Wed Apr 15 17:45:53 +0000 2020,53,b'1250480477787623432'
0,Twitter for Android,b'RT @faisalislam: Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far -',,True,Thu Mar 12 13:52:06 +0000 2020,191,b'1238100459505758210'
0,Twitter for Android,b'RT @AdilNajam: Between #SocialMedia and now #SocialDistancing the very meaning of #Social seems to be evolving before our eyes.\n\nCould #Cor\xe2\x80\xa6',,True,Sun Mar 15 18:20:00 +0000 2020,10,b'1239255041757908998'
0,CodoureyBot,"b'RT @Cesarmand: [HOMO NUMERICUS] Le #nudge, outil de lutte contre le #COVID19 (par @Boyer_Ph, @covivio_) https://t.co/rVXZ0o1IBx via @latrib\xe2\x80\xa6'",,True,Fri Apr 24 10:45:03 +0000 2020,5,b'1253636061533782017'
0,Twitter for iPhone,"b'RT @Kate_Bradbury: Pollution clears in China as the Chinese Govt moves to ban illegal wildlife trade, and thousands of international confer\xe2\x80\xa6'",,True,Tue Mar 03 18:22:38 +0000 2020,45,b'1234907049810628609'
0,Twitter for iPhone,b'RT @faisalislam: Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far -',,True,Thu Mar 12 16:40:04 +0000 2020,191,b'1238142729428832256'
0,Twitter for Android,"b'RT @DrPhillipLee: At the moment, as a practising GP I\xe2\x80\x99d rather be hearing from someone who\xe2\x80\x99s an expert in virology rather than \xe2\x80\x98nudge\xe2\x80\x99 psyc\xe2\x80\xa6'",,True,Fri Mar 13 07:14:45 +0000 2020,282,b'1238362848067289088'
0,Twitter Web App,"b'RT @anthonypainter: Can we draw on #COVID19 to confront #climatechange? If we realise importance of global knowledge, local innovation eg l\xe2\x80\xa6'",,True,Tue Apr 07 09:17:22 +0000 2020,2,b'1247453401186807809'
0,Twitter for Android,b'RT @faisalislam: Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far -',,True,Thu Mar 12 16:35:45 +0000 2020,191,b'1238141642005254148'
0,Twitter Web App,b'RT @steveparks: France is taking this so much more seriously than the UK government.\nPerhaps the U.K. \xe2\x80\x98behavioural scientists\xe2\x80\x99 could borrow\xe2\x80\xa6',,True,Wed Mar 18 15:12:31 +0000 2020,2,b'1240295022790131714'
0,Twitter for iPhone,"b'RT @marketingust: Anyone attended (Behavior Change Marketing in Kuwait) seminar, please check your #GUST email to download your certificate\xe2\x80\xa6'",,True,Thu Apr 16 11:42:41 +0000 2020,4,b'1250751461966991361'
0,Twitter for iPhone,b'RT @smartcut_zurich: Liebe L\xc3\xa4den: So w\xc3\xbcrde Anstehen mehr Spass machen. #stopthespread #behavioraldesign #behavioralchange #nudge #coronavir\xe2\x80\xa6',,True,Tue Apr 14 19:43:22 +0000 2020,2,b'1250147658074861568'
0,Twitter Web App,b'RT @insurgeintel: @BylineTimes investigation by @nafeezahmed reveals that the speculative Oxford model which said Britons might already be\xe2\x80\xa6',,True,Thu Mar 26 23:48:31 +0000 2020,44,b'1243323979084910592'
0,Twitter for Android,b'RT @martin_oneill: Government making bad policy on the basis of hunches and pseudoscience from the \xe2\x80\x9cNudge Unit\xe2\x80\x9d. David Halpern is not a sci\xe2\x80\xa6',,True,Thu Mar 12 16:29:44 +0000 2020,101,b'1238140127689539585'
0,Twitter for iPhone,"b""RT @ucl: We've set up a Twitter list to help share the breadth of expertise at UCL on all aspects of #COVID19/#coronavirus. Follow it for i\xe2\x80\xa6""",,True,Fri Mar 20 22:16:07 +0000 2020,71,b'1241126398493933570'
0,Twitter for iPad,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Sat Mar 14 09:36:35 +0000 2020,979,b'1238760931066368002'
0,Twitter for iPhone,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 16:21:41 +0000 2020,979,b'1238138102721449984'
0,Twitter for Android,"b""RT @ucl: We've set up a Twitter list to help share the breadth of expertise at UCL on all aspects of #COVID19/#coronavirus. Follow it for i\xe2\x80\xa6""",,True,Fri Mar 20 20:59:40 +0000 2020,71,b'1241107159557046273'
0,Twitter for iPhone,b'Join @OpenIDEO\xe2\x80\x99s webinar on Tuesday 4/7 at 10 AM CST with global communications leaders\xe2\x80\x94including @IDEO\xe2\x80\x99s own\xe2\x80\xa6 https://t.co/BDfOLxASSi',,False,Sat Apr 04 17:17:19 +0000 2020,0,b'1246487023327862786'
0,Twitter for iPhone,"b'RT @DavidKiernan4: got to be asked just how deep the tory-murdoch ties go. this is beyond political leanings, this looks nudge unit guided.'",,True,Sun Apr 12 09:10:37 +0000 2020,1,b'1249263643927220225'
0,Twitter for iPhone,b'Thanks @LawtonRebecca. Longer paper in NatHumBeh hopefully coming out soon. https://t.co/PjAk1DuZE6',,False,Sat Apr 18 17:43:48 +0000 2020,0,b'1251567117041885185'
0,Twitter for iPhone,"b'So if we followed @CassSunstein \xe2\x80\x98s previous \xe2\x80\x9cwisdom\xe2\x80\x9d on probability neglect (2/28), we would have ended up with way\xe2\x80\xa6 https://t.co/M8SlTvpc0Y'",,False,Thu Mar 26 18:49:41 +0000 2020,0,b'1243248778099990530'
0,Twitter for iPhone,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 21:38:39 +0000 2020,979,b'1238217867201519616'
0,Twitter for iPhone,b'RT @ProfJWHolloway: Its amazing what the @RDsouthampton @UHSFT @UoS_Medicine @unisouthampton @CIRUsoton  team has got off the ground in suc\xe2\x80\xa6',,True,Thu Mar 26 07:28:48 +0000 2020,15,b'1243077427624099840'
4,Twitter for iPhone,"b'My cartoon - he doesn\xe2\x80\x99t trust doctors, he wants to see a behavioural scientist \n#coronavirus \n#BBC1news https://t.co/jHJwTkGv8J'",,False,Fri Mar 13 22:01:06 +0000 2020,2,b'1238585908221394948'
0,Twitter Web App,"b'RT @jayvanbavel: We have a new paper on \nhow policy makers, the media, and the public can use social &amp; behavioural science to support #COVI\xe2\x80\xa6'",,True,Tue Mar 24 16:59:23 +0000 2020,589,b'1242496241147301888'
0,Twitter for Android,"b""RT @21WIRE: It's amazing to see how many Americans, mainly mentally-unhinged parts of #Trump's base - gleefully duped into backing an impen\xe2\x80\xa6""",,True,Sun Mar 22 09:06:49 +0000 2020,73,b'1241652541798207494'
0,Twitter Web App,"b'RT @BeccaB_Rad: #COVID19 has sparked a massive behavior change campaign, and @IDEO is tracking best practices for communicating about COVID\xe2\x80\xa6'",,True,Wed Apr 08 18:06:23 +0000 2020,102,b'1247948920371793921'
0,Twitter Web App,"b'Yes, no magic bullets, only people working collectively. https://t.co/g3Sv6TWGSF'",,False,Fri Apr 17 11:31:03 +0000 2020,0,b'1251110925072953346'
0,Twitter for iPad,b'RT @docrussjackson: The UK Govt clearly got the #COVID19 response wrong. Why more journalists are unable to say this shows just how broken\xe2\x80\xa6',,True,Thu Apr 16 22:57:55 +0000 2020,29,b'1250921393203666944'
0,Twitter for Android,b'RT @PeterKGeoghegan: Very much agree. And government is failing to model the behaviour change that has to happen. The speed at which Britis\xe2\x80\xa6',,True,Mon Mar 09 13:57:29 +0000 2020,24,b'1237014647825408000'
8,Twitter for iPad,"b'Perfekt! H\xc3\xa5ber, at vores \xc3\xb8vrige gode medlemmer f\xc3\xb8lger vores opfordring til denne nudging, og at den i\xc3\xb8vrigt breder\xe2\x80\xa6 https://t.co/zBn5NjQbhS'",,False,Mon Mar 16 18:31:31 +0000 2020,2,b'1239620324695687168'
0,Twitter for Android,b'RT @Tamseel_h: Behaviour change and super fast fact checking mechanisms. The challenge is that fact checkers need time to check fake news a\xe2\x80\xa6',,True,Fri Mar 20 10:12:36 +0000 2020,3,b'1240944320267423744'
1,Twitter Web App,"b'As a responsible Govt. , they are asking for #SocialDistancing but why are they themselves not distancing. Behavior\xe2\x80\xa6 https://t.co/lLZHzbTDWY'",,False,Mon Mar 16 17:08:27 +0000 2020,1,b'1239599422864011264'
0,Twitter for iPhone,"b'RT @jayvanbavel: We have a new paper on \nhow policy makers, the media, and the public can use social &amp; behavioural science to support #COVI\xe2\x80\xa6'",,True,Tue Mar 24 19:28:50 +0000 2020,589,b'1242533855330009089'
0,Twitter for iPhone,"b'RT @vijayanpinarayi: We must address the aspect of a probable ""Response Fatigue"" to lockdown | #COVID19\n\nA society-level behavior change, e\xe2\x80\xa6'",,True,Mon Mar 30 08:18:08 +0000 2020,592,b'1244539395413168129'
0,Twitter for Android,"b'RT @TenPercent: (locked acct) David Halpern is not an MD not even a virologist, he specialises in experimental psychology employed by the N\xe2\x80\xa6'",,True,Thu Mar 12 21:34:16 +0000 2020,26,b'1238216764711993347'
0,Twitter Web App,b'RT @mr_renna: Coffee and tabacchi store in Italy nudges its customers to respect safety distance. Good job!\n#COVID19 #nudge https://t.co/2Z\xe2\x80\xa6',,True,Wed Mar 11 17:02:52 +0000 2020,2,b'1237786078456750081'
0,Twitter Web App,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Fri Mar 13 04:44:13 +0000 2020,979,b'1238324964379557888'
0,Twitter for Android,b'RT @Fbukhaari: Indeed. One of the most powerful tools for behavior change is the creative industry.\n\nSomali music industry had produced thi\xe2\x80\xa6',,True,Fri Mar 27 12:04:04 +0000 2020,20,b'1243509085997346817'
0,Twitter Web App,b'I vote Rebecca for prime minister! https://t.co/BR4g2ds7Kz',,False,Thu Apr 16 14:39:54 +0000 2020,0,b'1250796063419744258'
0,Twitter for iPhone,"b'RT @NafeezAhmed: My new @BylineTimes investigation underscores the need, eventually, for a public inquiry. Why was a speculative Oxford mod\xe2\x80\xa6'",,True,Sat Mar 28 06:13:07 +0000 2020,387,b'1243783156014157824'
0,Twitter for iPhone,b'RT @NicolaMelloni: Another crushing success of the #uk approach to #coronavirus. The model was built on massive theoretical hypothesis on b\xe2\x80\xa6',,True,Sun Mar 22 17:32:28 +0000 2020,1,b'1241779795194757120'
0,Twitter for Android,b'RT @PeterKGeoghegan: Very much agree. And government is failing to model the behaviour change that has to happen. The speed at which Britis\xe2\x80\xa6',,True,Mon Mar 09 13:51:05 +0000 2020,24,b'1237013036986236928'
0,Twitter Web App,"b'RT @mi6rogue: Update: #CobraMeeting, Dominic Cummings &amp; the nudge team have won, they want you to catch #Covid_19 because that is the quick\xe2\x80\xa6'",,True,Thu Mar 12 20:46:52 +0000 2020,83,b'1238204838409879566'
0,Twitter for iPhone,"b'RT @RERC_SNCF: Afin de lutter contre le #COVID19, un dispositif #Nudge a \xc3\xa9t\xc3\xa9 mis en place dans les gares de BFM et Juvisy.\n\xe2\x9d\x8e Ceci afin d\xe2\x80\x99in\xe2\x80\xa6'",,True,Sat Apr 25 14:10:45 +0000 2020,47,b'1254050216258547715'
0,Twitter for iPhone,b'RT @SunsteinLaw: An important message from the Sunstein LLP family regarding #COVID19. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/gu2YvD5uoA',,True,Tue Mar 31 21:34:44 +0000 2020,2,b'1245102251791785985'
0,Twitter for Android,"b""RT @shilpajn: #COVID19 is everybody's fight. The only way to win over this pandemic is by social distancing. Work from Home is the best con\xe2\x80\xa6""",,True,Fri Mar 20 05:15:34 +0000 2020,7,b'1240869570346389504'
0,Twitter for iPhone,b'RT @AkpomujeP: Call it a hunch. Call it a nudge. Call it a prophecy. Call it whatever. Before or by the wake of Easter Sunday which is two\xe2\x80\xa6',,True,Sun Mar 29 22:46:20 +0000 2020,5,b'1244395495558168577'
0,Twitter for Android,"b'RT @yet_so_far: If governments are going to lean in on the whole ""behavioural science"" thing, this is a good idea. A single clearing house\xe2\x80\xa6'",,True,Thu Mar 12 16:33:55 +0000 2020,1,b'1238141181772664832'
0,Twitter for iPhone,b'RT @PeterKGeoghegan: Very much agree. And government is failing to model the behaviour change that has to happen. The speed at which Britis\xe2\x80\xa6',,True,Mon Mar 09 13:55:33 +0000 2020,24,b'1237014163353931776'
